text,label,episode,season,ids,is_train
that is a tricky one well joey i really wanna thank you you've well you made a very difficult time for me a little less painful,0,0715,07,33289,False
you too ending credits the bag pipe yes i typed that earlier we're seeing this again only this time ross as already started playing ],0,0715,07,33290,False
you know the song sing along,2,0715,07,33291,True
eeee eee eee and chandler are laughing that then causes lisa and jennifer come out of character and start laughing hysterically and that finally causes david schwimmer to come out of character and start laughing as well matthew decides to sing along now as well ),6,0715,07,33292,True
eee,0,0715,07,33293,False
do it again,0,0715,07,33294,False
the stuff you've never seen can be read by following this link ),0,0715,07,33295,False
zachary rosenblatt,0,0716,07,33296,True
david schwimmer,0,0716,07,33297,False
hi we have a little bathroom emergency,2,0716,07,33298,True
uh before we do uh are any of joey's special romance magazines in there,2,0716,07,33299,True
no no,1,0716,07,33300,False
ben its rachel but whatever,1,0716,07,33301,False
don't talk to me now,0,0716,07,33302,True
awww just like his daddy,1,0716,07,33303,False
hey listen can you do me a big favor the dean's office just called and said there was an urgent meeting can you watch ben for like an hour,2,0716,07,33304,False
what what about monica,1,0716,07,33305,True
so it would just be me alone,1,0716,07,33306,True
well ben would be there,2,0716,07,33307,True
what's the matter,2,0716,07,33308,True
well that y'know it's just uh i've never done that before me and him alone,1,0716,07,33309,True
rach he's not an ex con,2,0716,07,33310,True
okay okay okay uh what do i what do i do with him,1,0716,07,33311,True
i don't know just just talk to him entertain him and keep him alive,2,0716,07,33312,True
okay ben come here all right i'm gonna leave you here with aunt rachel for about an hour okay are you gonna be okay,2,0716,07,33313,True
i wasn't talking to you,2,0716,07,33314,True
okay i'll see you soon buddy be back in an hour,2,0716,07,33315,False
bye ahhh so this is fun huh,1,0716,07,33316,True
okay uh want something want something to drink,1,0716,07,33317,False
uh great how do you feel about diet coke,1,0716,07,33318,True
i'm not allowed to have soda,0,0716,07,33319,False
okay well that's pretty much all that we have oh oh have you ever had a virgin margarita,1,0716,07,33320,True
what's a virgin,0,0716,07,33321,True
water it is opening credits,1,0716,07,33322,True
what about the second minister we meet with i kinda liked him,3,0716,07,33323,True
you mean the spitter,4,0716,07,33324,True
come on it wasn't that bad,3,0716,07,33325,True
easy for you to say; you'll be wearing a veil,4,0716,07,33326,False
all right what about the third guy,3,0716,07,33327,False
you mean the guy who kept staring at your chest,4,0716,07,33328,True
sorry i just don't like the idea of when i say i do he's thinking yeah i'd do her too,4,0716,07,33329,True
well then we still have a problem,3,0716,07,33330,True
with what,6,0716,07,33331,True
well we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know can't stop staring at the ladies,3,0716,07,33332,False
oo you should have one of us do it,6,0716,07,33333,True
phoebe we're getting married married; not sixth grade married,3,0716,07,33334,True
no no it's it's uh a real thing anyone can get ordained on the internet and perform like weddings and stuff,6,0716,07,33335,True
are you serious,3,0716,07,33336,True
yes a friend of mine did it and it's totally legal,6,0716,07,33337,True
i call it,5,0716,07,33338,False
what no it was my idea,6,0716,07,33339,True
guys thank you very much but neither of you is marrying us,4,0716,07,33340,True
does calling it not mean anything anymore,5,0716,07,33341,True
we are going to have a legitimate member of the clergy and when i say legitimate i mean gay and in control of his saliva,4,0716,07,33342,True
ben y'know when uh when you were a baby you and i used to hang out all the time cause i was i was your daddy's girlfriend,1,0716,07,33343,True
but you're not anymore,0,0716,07,33344,False
no i'm not,1,0716,07,33345,True
cause you guys were on a break,0,0716,07,33346,True
hey we were not on a okay that's fine fine y'know what ben one day when you are a lot older i am going to tell you that entire story over a pitcher of real margaritas okay,1,0716,07,33347,True
when's my daddy coming back,0,0716,07,33348,False
fifty two minutes so no no brothers and sisters huh that must be nice you don't have to share stuff,1,0716,07,33349,False
oh you're one of those but y'know what i have two sisters of my own and we just just tortured each other,1,0716,07,33350,True
well y'know we would umm repeat everything the other said or uh we'd jump out of closets to scare each other or switch the sugar for the salt so they'd put salt on their cereal,1,0716,07,33351,False
yeah you like that one,1,0716,07,33352,True
can i do it to you,0,0716,07,33353,True
yeah i i i i'm funny ben but i'm not stupid okay,1,0716,07,33354,True
so did you uh find anyone to marry you guys yet,5,0716,07,33355,True
no but horny for monica minister called wanting to know if we were still together,4,0716,07,33356,True
we're never gonna find anybody,3,0716,07,33357,True
well then let me do it,5,0716,07,33358,True
joe,4,0716,07,33359,False
no no no look i've been thinking about it i'm an actor right so i won't get nervous talking in front of people,5,0716,07,33360,True
joey look it's really sweet,3,0716,07,33361,True
no no no no look no i won't spit and i won't stare at monica's breasts y'know everyone knows i'm an ass man,5,0716,07,33362,False
that is true,3,0716,07,33363,True
yeah and the most important thing is that it won't be some like stranger up there who barely knows you it'll be me and i swear i'll do a really good job plus y'know i love you guys and and it would really mean a lot to me,5,0716,07,33364,True
y'know we haven't found anybody else,4,0716,07,33365,True
it might be kinda cool,3,0716,07,33366,False
so i can do it,5,0716,07,33367,False
yeah you can do it,4,0716,07,33368,True
all right okay all right okay okay i gotta get started on my speech oh wait a minute internet ministers can still have sex right,5,0716,07,33369,False
hey pheebs how's it going,3,0716,07,33370,False
oh i have a headache a horrible headache,6,0716,07,33371,True
oh i'm sorry can i get you something,3,0716,07,33372,True
oh my god you've got to stop chattering,6,0716,07,33373,False
here take a couple of these,3,0716,07,33374,True
what is it,6,0716,07,33375,True
it's hexadrin,3,0716,07,33376,False
oh no i don't believe in western medicine no if you just apply pressure to these points right here then your hand starts to hurt and you still have a headache so thanks,6,0716,07,33377,False
oh my head oh oh,5,0716,07,33378,True
coming,1,0716,07,33379,True
i have a bone to pick with you,2,0716,07,33380,True
yes ben learned a little trick,2,0716,07,33381,True
oh yeah did he pull the old,1,0716,07,33382,False
that's right that's right saran wrap on the toilet seat so the pee goes everywhere,2,0716,07,33383,False
yeah that you know i hate practical jokes they're mean and they're stupid and and i don't want my son learning them,2,0716,07,33384,False
oh come on saran wrap on the toilet seat you don't think that's just a little funny,1,0716,07,33385,True
i was barefoot now tell me the toilet thing is the only thing you taught him right,2,0716,07,33386,True
it's amazing my headache is completely gone what are those pills called,6,0716,07,33387,False
hexadrin,3,0716,07,33388,True
oh i love you hexadrin oh look it comes with a story,6,0716,07,33389,True
no phoebe those are like the side affects and stuff,3,0716,07,33390,False
say what,6,0716,07,33391,False
y'know the possible side affects,3,0716,07,33392,True
oh my god dizziness nervousness drowsiness facial swelling nausea headache headache vomiting stomach bleeding liver damage now okay i don't recall any of this coming up when you gave me these little death capsules oh i'm sorry extra strength death capsules,6,0716,07,33393,True
phoebe relax none of that stuff ever happens they just put it on there for legal reasons,3,0716,07,33394,True
why,6,0716,07,33395,True
in case it happens,3,0716,07,33396,True
say hello to reverend joey tribbiani,5,0716,07,33397,True
you did it you got ordained,3,0716,07,33398,True
yeah i just got off the internet man there is a lot of porn out there,5,0716,07,33399,True
our minister,4,0716,07,33400,True
i have liver damage ow oh,6,0716,07,33401,True
phoebe your liver is right here,3,0716,07,33402,True
okay then i must be disoriented,6,0716,07,33403,False
anyway i started working on what i'm going to say for the ceremony do you wanna hear it,5,0716,07,33404,True
should we call the spitter commercial break,4,0716,07,33405,True
what a nice surprise what are you doing here,0,0716,07,33406,True
well y'know i was just in the neighborhood and i passed by your building and i thought to myself what's up with carol and sweet little ben,1,0716,07,33407,True
can i ask what come on in,0,0716,07,33408,False
umm uh i'll make some coffee and we can uh chat,0,0716,07,33409,False
i'd love that i would loooove so uh so where is sweet little ben i would love to have a little,1,0716,07,33410,True
gotcha,0,0716,07,33411,True
i found him very funny come here that is exactly why i've come here to talk to you okay,1,0716,07,33412,True
rach do you want some sugar in your coffee,0,0716,07,33413,True
yes oh do i want sugar in my coffee no just some milk would be good carol thanks okay do you remember all that stuff i taught you yesterday,1,0716,07,33414,False
remember all that stuff i taught you yesterday,0,0716,07,33415,True
don't do that,1,0716,07,33416,True
don't do that,0,0716,07,33417,True
seriously your dad doesn't like pranks,1,0716,07,33418,True
seriously your dad doesn't like pranks,0,0716,07,33419,True
no don't say that don't say that,1,0716,07,33420,True
damnit,0,0716,07,33421,True
no don't go back to repeating,1,0716,07,33422,True
damnit,0,0716,07,33423,True
i feel like my face is swelling is my face swelling,6,0716,07,33424,True
phoebe your face is fine come on none of this stuff is going to happen to you stop being such a baby,3,0716,07,33425,True
oh interesting you should call me that now that i may never have one,6,0716,07,33426,True
okay you guys i got a little more written are you ready,5,0716,07,33427,False
when i think of the love that these two givers and receivers share i can not help but envy the lifetime ahead of having and loving and giving and and then i can't think of a good word for right here,5,0716,07,33428,True
how about receiving,3,0716,07,33429,True
see joe not that that's not grrreat but one of the cool things about having somebody we know perform the ceremony is that it can be about us y'know it can be more personal you can tell stories about us,4,0716,07,33430,True
ooh like the time you and i went to atlantic city and i made you laugh so hard you threw up your whole steak remember,5,0716,07,33431,True
no not us us,4,0716,07,33432,True
i gotcha sorry so did you ever make him throw up a whole anything,3,0716,07,33433,True
did you ever feed him a poison capsule that made him bleed from the eyes,6,0716,07,33434,False
it doesn't say that,3,0716,07,33435,False
oh suddenly somebody knows all about the side affects,6,0716,07,33436,True
see joe we want you to tell stories but y'know romantic stories nice stories,4,0716,07,33437,True
oh okay ooh ooh okay maybe i'll talk about london y'know when you two hooked up only only i won't say hooked up i'll say began their beautiful journey,5,0716,07,33438,True
there you go,3,0716,07,33439,False
by doin' it,5,0716,07,33440,True
joe,4,0716,07,33441,True
okay all right umm so uh so how did it happen did your eyes meet across the room and then the next thing y'know you're in the bathtub together and she's feeding you strawberries,5,0716,07,33442,True
isn't that what happened with you and the bride's maid,4,0716,07,33443,True
yeah i call that london style,5,0716,07,33444,False
no that is not what happened with us well i was umm i was really sad that night because this guy that i was ross's mom,3,0716,07,33445,False
and then chandler was was really sweet and he consoled me and well we drank too much,3,0716,07,33446,True
and i was a perfect gentleman and i walked her to her hotel room and said goodnight,4,0716,07,33447,True
but then later that night,4,0716,07,33448,True
cute pj's you're really livin' it up here in london huh,3,0716,07,33449,True
well i was i was exactly expecting company after (he looks,4,0716,07,33450,False
15,0,0716,07,33451,False
is joey here,3,0716,07,33452,True
well last time i saw him he was heading out the door with the bride's maid and a bucket of strawberries so uh you're not still upset about what that guy told ya are ya,4,0716,07,33453,True
wouldn't you be,3,0716,07,33454,True
well look it's been a really emotional time y'know and you've had a lot to drink and you've just got to let that go okay i mean you were the most beautiful in the room tonight,4,0716,07,33455,True
you kidding you're the most beautiful woman in most rooms whoa whoa whoa what's going on you and i just made out you and i are making out,4,0716,07,33456,True
but we don't do that,4,0716,07,33457,True
i know i just thought it would be fun,3,0716,07,33458,True
how drunk are you,4,0716,07,33459,True
drunk enough to know that i want to do this not so drunk that you should feel guilty about taking advantage,3,0716,07,33460,False
that's the perfect amount,4,0716,07,33461,True
what,4,0716,07,33462,True
you're a really good kisser,3,0716,07,33463,True
well i have kissed over four women do you wanna get under the covers,4,0716,07,33464,True
hm hmm,3,0716,07,33465,True
wow you are really fast,3,0716,07,33466,False
it bodes well for me that speed impresses you,4,0716,07,33467,False
we're gonna see each other naked,3,0716,07,33468,True
yep,4,0716,07,33469,True
do you wanna do it at the same time,3,0716,07,33470,False
count of three,4,0716,07,33471,True
one,3,0716,07,33472,True
two,4,0716,07,33473,True
two,3,0716,07,33474,True
three,0,0716,07,33475,True
well i think it's safe to say that our friendship is effectively ruined,4,0716,07,33476,False
eh we weren't that close anyway,3,0716,07,33477,True
eh,4,0716,07,33478,False
joey joey joey j j joey joey j joey,4,0716,07,33479,True
hey joe i was just watching a movie e e,4,0716,07,33480,True
oh dude i'm so sorry,5,0716,07,33481,True
no no no,4,0716,07,33482,True
hey no no no no it's cool it's cool i i'll only be a second i'm still with my bride's maid i just where are those condoms you brought,5,0716,07,33483,True
they're in my bag over there,4,0716,07,33484,True
ah,5,0716,07,33485,True
uh could you leave me one,4,0716,07,33486,True
for just you,5,0716,07,33487,True
hey listen why don't you come downstairs with me there's some really nice girls down there,5,0716,07,33488,False
no i i i'm fine,4,0716,07,33489,True
all right here you go buddy go nuts,5,0716,07,33490,True
that's what that was cause that other thing i thought you were on to something but it did nothing for me,5,0716,07,33491,False
okay can we change the topic because it's really doing nothing for me,3,0716,07,33492,True
oh can you imagine if i hadn't left you that last one you two might've never gotten together ooh ooh could you imagine if i sent that hooker up to the room like i was gonna it's like it was in the stars,5,0716,07,33493,True
yeah it's totally meant to be tell him who you originally wanted to hook up with that night,6,0716,07,33494,True
what,3,0716,07,33495,True
what,4,0716,07,33496,False
what,6,0716,07,33497,True
who did you originally want to hook up with,4,0716,07,33498,True
okay fine but please don't be upset okay i was really depressed okay and really drunk i just wanted something stupid and meaningless i just wanted just sex so when i went to your room that night i was actually looking for joey,3,0716,07,33499,True
yeah baby no baby commercial break,5,0716,07,33500,True
so you came to the room looking for joey did you ever in intend on telling me about this,4,0716,07,33501,False
no because it it didn't seem important,3,0716,07,33502,True
oh it's not important it's not important if it wasn't for a bride's maid you'd be marrying him not me,4,0716,07,33503,True
noo the point is that is was you that was there that night it is you that i am marrying it is you that i feel in love with,3,0716,07,33504,True
and it is a love that is based on having and giving and receiv,5,0716,07,33505,True
i don't believe it the most romantic night of my life and i'm runner up,4,0716,07,33506,True
chandler please do you know how unbelievably glad i am that joey was not there that night,3,0716,07,33507,True
hey now i'm a man of the cloth but i still have feelings,5,0716,07,33508,False
look there is no way you're doing this wedding now okay,4,0716,07,33509,True
okay it's just weird okay i don't want to be standing their saying my vows and then having the mental image of you and monica i i i need i don't know what i need i need a walk,4,0716,07,33510,True
wait chandler come on let's it's not a big deal,3,0716,07,33511,True
it is to me you wanted to sleep with batman and instead you had to settle for robin,4,0716,07,33512,True
i know robin is so gay,6,0716,07,33513,True
so now what have we agreed,1,0716,07,33514,True
no more pranks,0,0716,07,33515,True
and and what else,1,0716,07,33516,True
that you and daddy were not on a break,0,0716,07,33517,True
rachel what are you doing here,2,0716,07,33518,True
i'm just visiting my good friend carol,1,0716,07,33519,True
what's her last name,2,0716,07,33520,False
carol lesbian,1,0716,07,33521,False
nice and by the way that uh that line down my face,2,0716,07,33522,False
what line,1,0716,07,33523,True
wh wh what line the line that prompted a student in my last class of the day to say uh dude don't you ever was your face,2,0716,07,33524,False
all right i'm sorry i'm sorry i didn't tell you but you were so mad already,1,0716,07,33525,True
of course i was mad i told you i i hate this stuff okay it it's not funny,2,0716,07,33526,True
what's not funny,0,0716,07,33527,True
oh i i think they're funny,0,0716,07,33528,True
you have a line down your face,2,0716,07,33529,True
what,0,0716,07,33530,True
okay maybe they are not funny to you,1,0716,07,33531,True
or carol but they're funny to kids and who is it hurting,1,0716,07,33532,True
uh y'know what i'll tell you who it hurts it hurts the kid who has all his clothes stolen in gym class so he has to go to the principal's office wearing nothing but a catcher's mitt,2,0716,07,33533,True
that was you we heard about you in junior high did you really just shake your fist in the air and shout i will be revenged,1,0716,07,33534,False
i will be listen i don't want you teaching my son that stuff anymore okay,2,0716,07,33535,True
fine fine but i'll have you know that once i taught him that stuff he called me fun aunt rachel and i loved being fun aunt rachel but i'll go back to being boring and uncomfortable aunt rachel if that's what you want,1,0716,07,33536,False
no that's not what i want uh i'm glad you guys were bonding but i,2,0716,07,33537,True
look he doesn't have any brothers or sisters somebody's gonna have to teach him this stuff and i haven't taught him anything that a normal 6 year old doesn't know anyway,1,0716,07,33538,True
crap,0,0716,07,33539,True
i gotta go,1,0716,07,33540,True
hey do you want this scone it came for me but it would probably rather sleep with you,4,0716,07,33541,True
chandler come on nothing even happened,5,0716,07,33542,True
look joe i know you wanted to do the wedding,4,0716,07,33543,True
no hey no if you don't want me to do it i except that i don't care about that i just i don't want you to be upset,5,0716,07,33544,True
how can i not be upset okay i finally fall in love with this fantastic woman and it turns out that she wanted you first,4,0716,07,33545,True
that's what you should say,4,0716,07,33546,True
what,5,0716,07,33547,True
when you're marrying us; that's what you should say,4,0716,07,33548,False
really i can do it,5,0716,07,33549,True
i'd love it if you would do it,4,0716,07,33550,True
but those are the words those exact words,4,0716,07,33551,True
well i don't know remember exactly but it's it's pretty much about having and giving and sharing and receiving,5,0716,07,33552,True
hey i'm sorry to do this to you again but uh is there any way you can look after ben for a little bit i i've got this meeting at school and and he he asked for his uh fun aunt' rachel so,2,0716,07,33553,True
ohhh well of course i will watch him we have fun don't we ben,1,0716,07,33554,True
okay i'll see you later pal,2,0716,07,33555,True
ohh okay wh ah ha wait a minute uh ben i can't do it,1,0716,07,33556,True
what,2,0716,07,33557,True
i can't let him go out that way he's got a meeting you've got something here on your back,1,0716,07,33558,True
what that's great that is great what did we just finish talking about ben,2,0716,07,33559,True
what did we just finish talking about ben,0,0716,07,33560,False
all right that's it come you no you are in big trouble young man,2,0716,07,33561,True
no wait come on,1,0716,07,33562,True
wait no ben come here i am not kidding,2,0716,07,33563,True
no you guys,1,0716,07,33564,False
i i am,2,0716,07,33565,True
ehhhhhhhhhhh my god oh my god,1,0716,07,33566,True
so are guys doing okay,5,0716,07,33567,True
yeah we talked and monica made me see that i over reacted a little bit and some things in life are more important,4,0716,07,33568,True
i'm really glad you guys are okay but i just keep thinking what would happen if if you two actually had hooked up,6,0716,07,33569,True
honey dinner's ready,3,0716,07,33570,True
what's my little chef got for me tonight,0,0716,07,33571,True
your favorite,3,0716,07,33572,True
ho ho ho fried stuff with cheese,5,0716,07,33573,True
yep and lot's of it,3,0716,07,33574,True
thanks sweetheart give me a little sugar here okay,0,0716,07,33575,True
here we go here we go here we go how you doin' ending credits,0,0716,07,33576,False
here you go,5,0716,07,33577,True
oh my god this is a six hour pill that's it i'm out of the woods ohh what a relief,6,0716,07,33578,False
oh it's like huge weight has been lifted cause look no hair loss not a rash no hives i'm just so happy because no shortness of breath no temporary euphoria oh,6,0716,07,33579,True
so the wedding caterer sent me this list of twelve appetizers and i have to narrow it down to six,3,0717,07,33580,False
so did monica tell you about this great band called the swing kings that we're trying to get to play at the wedding,4,0717,07,33581,True
since when are you into swing music,6,0717,07,33582,True
oh since forever i used to go all over town listening to bands,4,0717,07,33583,True
chandler,3,0717,07,33584,True
gap commercial so did you book them did you call,4,0717,07,33585,True
i will,3,0717,07,33586,True
do you want me to call,4,0717,07,33587,True
no i'll do it you just stick to your job,3,0717,07,33588,False
what is your job,6,0717,07,33589,True
staying out of the way,4,0717,07,33590,True
this is impossible monica why don't you just pick all 15,5,0717,07,33591,True
there were only twelve,3,0717,07,33592,False
oh yeah i added three,5,0717,07,33593,True
what are peanut butter fingers,3,0717,07,33594,True
well hello she's cute should we uh go try to talk to her,2,0717,07,33595,True
sure that's one of the great things about being engaged i'm not nervous talking to pretty girls anymore,4,0717,07,33596,True
could you guys help me,0,0717,07,33597,True
uh yeah let me let me get that for you,2,0717,07,33598,True
i got it so hi i'm uh i'm ross and this is my friend chandler,2,0717,07,33599,True
i i am kristen,0,0717,07,33600,False
kristen hi are you uh new to the area cause if you are i'd love to show you around sometime,2,0717,07,33601,True
i i uh actually just moved from four blocks over,0,0717,07,33602,False
ah,2,0717,07,33603,False
but but this block is like a whole other world,0,0717,07,33604,True
y'know actually it does have a very interesting history uh this street is the first street in the city to have an underground sewer system before that sewage and waste would just flow right down the street yeah sometimes ankle deep,2,0717,07,33605,True
smooth,4,0717,07,33606,True
excuse me,0,0717,07,33607,False
umm say you're gonna be starving after all this moving what do you say i take you to dinner tonight,2,0717,07,33608,True
great uh let me take this up for you,2,0717,07,33609,True
after you,0,0717,07,33610,True
oh no no after you oh my god,2,0717,07,33611,True
am i crazy or does this totally go,6,0717,07,33612,False
oh my god you look so beautiful,1,0717,07,33613,True
thank you rachel but look at monica,6,0717,07,33614,False
this is it yeah this is the one i can't believe i found it,3,0717,07,33615,True
wow you look so beautiful if i knew you i'd cry,0,0717,07,33616,True
well i'm monica geller ball like a baby,3,0717,07,33617,True
i'm megan bailey,0,0717,07,33618,True
have you found your dress yet,3,0717,07,33619,False
oh no these dresses are all so amazing but there is no way i could afford one,0,0717,07,33620,True
no i can't afford this either no i i i'm i'm just to figure out which one i want then i'm gonna get it at kleinman's this discount place in brooklyn day after tomorrow they are having a huge sale,3,0717,07,33621,True
oh thanks for the tip,0,0717,07,33622,True
yeah so so when are you getting married,3,0717,07,33623,True
oh i'm not i just like to try these on,0,0717,07,33624,False
i do the same thing,1,0717,07,33625,False
i'm just kidding i'm getting married july 25 th,0,0717,07,33626,True
i'm just kidding too i'm getting married in december,1,0717,07,33627,True
so when are you getting married,0,0717,07,33628,True
so uh who's your photographer,0,0717,07,33629,False
jeffery,3,0717,07,33630,True
we met with him did he show you the photos of the nude wedding he did,0,0717,07,33631,True
i know i almost called off my wedding oh who's your band,0,0717,07,33632,True
oh my fiancee wants the swing kings,3,0717,07,33633,True
oh you're so lucky my fiancee wants the heavy metal band carcass,0,0717,07,33634,False
ooh is that spelled with a c' or a k' oh my god it doesn't matter; they're both great,6,0717,07,33635,False
oh y'know what y'know what now that you know what you want you should go to kleinman's and get it half off this place is so overpriced,1,0717,07,33636,True
so does this come in another color or,1,0717,07,33637,True
hi you uh movin' in or movin' out,5,0717,07,33638,True
i'm moving in,0,0717,07,33639,True
oh uh can i give you a hand,5,0717,07,33640,True
oh okay but y'know what be careful because a guy was helping me before had to leave because he hurt his back,0,0717,07,33641,False
boyfriend,5,0717,07,33642,True
no,0,0717,07,33643,True
i'm joey,5,0717,07,33644,True
kristen,0,0717,07,33645,True
oh wow what a beautiful name what is it again,5,0717,07,33646,False
kristen,0,0717,07,33647,True
got it so,5,0717,07,33648,True
so uh do you live around here,0,0717,07,33649,True
yeah yeah right down there hey listen; let me give you a little tip do not take a nap on this stoop or you can wake up with your shoes gone,5,0717,07,33650,False
i'll remember that,0,0717,07,33651,True
okay yeah listen would you uh would you like to have dinner with me tonight,5,0717,07,33652,False
oh i i have plans tonight,0,0717,07,33653,True
but how about tomorrow,0,0717,07,33654,True
sounds great okay all right well where does this go,5,0717,07,33655,True
you look strong why don't i take that and you grab one of the boxes,0,0717,07,33656,False
okay yeah yeah i'll grab this one,5,0717,07,33657,False
what is taking so long i mean whatever,0,0717,07,33658,True
all right listen up there is usually only one dress in each size so when they open those doors fan out now this is what you're looking for memorize it when you locate the dress blow on these all right three short blasts when you hear it come running,3,0717,07,33659,True
got it,6,0717,07,33660,False
here he comes hurry,0,0717,07,33661,False
oh they're pushing they're pushing,1,0717,07,33662,False
hey don't be a baby,3,0717,07,33663,True
let's go,0,0717,07,33664,True
no no not it not it not it don't crowd me this is it this is the dress oh my god it's perfect i'm sorry this one's taken whoa,3,0717,07,33665,True
megan,3,0717,07,33666,True
monica,0,0717,07,33667,True
you came,3,0717,07,33668,True
no,0,0717,07,33669,True
yes it is you saw me wearing it,3,0717,07,33670,True
and now you'll see me buying it,0,0717,07,33671,True
what you freak you wouldn't even have known about this place if it wasn't for me,3,0717,07,33672,True
look you don't want to fight me,0,0717,07,33673,True
maybe i do i'm pretty feisty,3,0717,07,33674,True
i'm coming i'm coming,6,0717,07,33675,False
okay hey what do i do what are you doing did you find the dress,6,0717,07,33676,True
did you find the dress,6,0717,07,33677,True
no you gotta get me out of here phoebe these bargain shoppers are crazy,1,0717,07,33678,True
i we gotta get monica,6,0717,07,33679,True
no you gotta hold my hand,1,0717,07,33680,True
oh my god excuse me excuse me,6,0717,07,33681,True
go go go,3,0717,07,33682,True
now,3,0717,07,33683,True
so ross how was your date the other night did you tell her about the magical ride that starts with the flush of every toilet,4,0717,07,33684,True
laugh all you want but uh she actually left me a message saying she'd like to go out again,2,0717,07,33685,False
yeah in fact i'm gonna go call her right now and i'll make sure to tell her my friend chandler says,2,0717,07,33686,True
listen sorry i didn't stop by last night but i had a date,5,0717,07,33687,True
uh joe when it's one o'clock in the morning and you don't come by that's okay,4,0717,07,33688,True
well check it out i was with this really hot girl who just moved in right across the street,5,0717,07,33689,True
really right across the street,4,0717,07,33690,True
when'd you meet her,4,0717,07,33691,True
two days ago,5,0717,07,33692,True
excellent y'know ross met somebody too,4,0717,07,33693,True
oh great we're going out again saturday but i just found she's also seeing some other guy,2,0717,07,33694,False
really joe what would you do if you were in ross's situation,4,0717,07,33695,True
well i sorta am i mean yeah i'm dating this girl who's also seeing another guy but i don't know i'm not to worried about it,5,0717,07,33696,True
well you shouldn't be believe me i wouldn't want to be the guy who's up against you i mean that doofus is going to lose,2,0717,07,33697,False
so this is nice i wish i didn't have to go believe me but unfortunately i have to oh uh by the way what's the name the girl you're dating,4,0717,07,33698,True
kristen lang,0,0717,07,33699,True
well obviously only one of us can keep dating her,2,0717,07,33700,True
obviously so how do we decide,5,0717,07,33701,True
well now let's let's look at this objectively i think i should date her,2,0717,07,33702,True
uh huh uh huh or or i'm the one who dates her,5,0717,07,33703,True
that's interesting but check this out i date her,2,0717,07,33704,False
yeah yeah i like that but just to go in another direction,5,0717,07,33705,True
okay okay this can go on for a while,2,0717,07,33706,True
yeah well we should order some food then,5,0717,07,33707,True
no joey look why don't why don't we just let her decide okay hey hey we'll each go out with her one more time and and we'll see who she likes best,2,0717,07,33708,True
that sounds fair,5,0717,07,33709,False
maybe i'll take her to that new french restaurant down the street,2,0717,07,33710,True
ah yeah wait a second now look we're gonna have to set a spending limit on the date i don't have the money to take her to a fancy place like that,5,0717,07,33711,True
well sorry that's what i do on dates,2,0717,07,33712,True
all right well i guess i'll just have to do what i do on dates,5,0717,07,33713,False
so let's decide on the spending limit,2,0717,07,33714,True
yeah uh a slice six dollars,5,0717,07,33715,True
i was thinking more like a hundred,2,0717,07,33716,True
okay can i borrow 94 dollars,5,0717,07,33717,False
i know hand me a tissue,6,0717,07,33718,True
you're out of diet coke,1,0717,07,33719,True
hello what you what hey you listen here missy wh,3,0717,07,33720,True
what,6,0717,07,33721,True
that was that girl megan she booked the swing kings on the day of our wedding and said that i couldn't have them back unless i gave her the dress,3,0717,07,33722,True
does that mean carcass is available,6,0717,07,33723,True
what am i gonna do that is the dress that is the dress wh chandler wants the band what do i do,3,0717,07,33724,True
well just figure out a way to talk him out of it,6,0717,07,33725,False
how,3,0717,07,33726,True
you're out of toilet paper,1,0717,07,33727,True
i just wanted to come by and y'know wish you good luck on your date,5,0717,07,33728,True
yeah what time are you meeting her,5,0717,07,33729,True
we have 8,2,0717,07,33730,True
wow that's in like 20 minutes you'd better get dressed,5,0717,07,33731,False
i am dressed,2,0717,07,33732,True
oh well good for me what is this did you give yourself a facial,5,0717,07,33733,False
i have an oily t zone,2,0717,07,33734,False
okay dude hey you uh you sent kristen flowers,5,0717,07,33735,True
you spent a hundred dollars that's the limit you're screwed,5,0717,07,33736,True
uh actually i sent the flowers before the actual date so techincally technically i didn't break any rules thanks for stopping by though,2,0717,07,33737,True
oh oh so that's the way it's gonna be huh yeah i can break the rules too y'know,5,0717,07,33738,True
oh yeah what are you gonna do,2,0717,07,33739,True
why am i not surprised,2,0717,07,33740,True
y'know what ross i'm not gonna let you get away with this,5,0717,07,33741,False
i don't think you have much choice,2,0717,07,33742,True
yeah bye bye hey so just a light layer,5,0717,07,33743,True
yes yes just here and there,2,0717,07,33744,True
joey got meat sauce on the banister again,4,0717,07,33745,True
yeah swing music is so out,6,0717,07,33746,False
phoebe he's gotta be in the room for that to work,3,0717,07,33747,False
what are you guys talking about,4,0717,07,33748,True
well umm we were just talking about the y'know the swing kings and just wondering whether y'know they were the right way to go,3,0717,07,33749,True
yeah i went to a wedding once where they had swing music and uh two months later the couple got divorced and now i'm not saying that there's any connection here y'know but they did tell me that's why they got divorced,1,0717,07,33750,True
but i love swing music,4,0717,07,33751,True
yeah but the swing kings y'know they suck so much that people actually die at their concerts they just stop living,6,0717,07,33752,True
look all i know is when monica and i went to see them we had fun and there's another reason too,4,0717,07,33753,True
well what is the other reason,1,0717,07,33754,True
i don't want to say,4,0717,07,33755,True
well you have to because maybe it's stupid,1,0717,07,33756,False
well it's just while monica and i were dancing to them it was the first time i knew that you were the woman i wanted to dance all my dances with,4,0717,07,33757,False
